direction,exposure_abbr,exposure,outcome_abbr,outcome,method,nsnp,b,se,pval,lo95,hi95,OR,OR_lo95,OR_hi95,F_mean,F_min,Q,Q_pval,I2,egger_intercept,egger_intercept_pval,note
forward,IL6R,Interleukin-6 receptor subunit alpha measurement,SPONDINF,Other infective spondylopathies,IVW (random effects),4,-0.5747915505249105,0.3324856722920243,0.0838501086318732,-1.226463468217278,0.0768803671674572,0.5628221765674346,0.2933281096883217,1.079912875628217,430.7785596184135,61.14063288814258,0.504683948469493,0.9178611701419246,0.0,-0.2124428332122396,0.725097099310613,"Q=0.505, df=3"
forward,IL6R,Interleukin-6 receptor subunit alpha measurement,SPONDINF,Other infective spondylopathies,MR-Egger,4,-0.1273362292896737,1.155472968151343,0.9122486289742556,-2.392063246866306,2.1373907882869587,0.8804375939179792,0.0914408241185347,8.477289703548903,430.7785596184135,61.14063288814258,0.504683948469493,0.9178611701419246,0.0,-0.2124428332122396,0.725097099310613,dispersion-adjusted
forward,IL6R,Interleukin-6 receptor subunit alpha measurement,SPONDINF,Other infective spondylopathies,Weighted median,4,-0.5397190095220716,0.3317050068725554,0.1037147133133167,-1.18986082299228,0.1104228039481368,0.5829120220917242,0.3042636076184777,1.116750137023051,430.7785596184135,61.14063288814258,0.504683948469493,0.9178611701419246,0.0,-0.2124428332122396,0.725097099310613,bootstrap n=1000
forward,IL6R,Interleukin-6 receptor subunit alpha measurement,SPONDINF,Other infective spondylopathies,Weighted mode,4,-0.5431599635022111,0.3482347221749598,0.1188183905235722,-1.2257000189651324,0.1393800919607102,0.5809096955815798,0.2935521363198975,1.1495609558533135,430.7785596184135,61.14063288814258,0.504683948469493,0.9178611701419246,0.0,-0.2124428332122396,0.725097099310613,"phi=1.0, bootstrap n=1000"
forward,LYMPH,Lymphocyte count,SPONDINF,Other infective spondylopathies,IVW (fixed effects),18,-0.4577340450643161,1.1895531961994077,0.700389351864501,-2.789258309615155,1.8737902194865228,0.6327157277033814,0.0614667863370108,6.512935130336722,101.52346598770178,31.52982846010276,16.089290106492896,0.5175140727192459,0.0,-0.0937912973567519,0.3873532110520076,"Q=16.089, df=17"
forward,LYMPH,Lymphocyte count,SPONDINF,Other infective spondylopathies,IVW (random effects),18,-0.4577340450643161,1.1895531961994077,0.700389351864501,-2.789258309615155,1.8737902194865228,0.6327157277033814,0.0614667863370108,6.512935130336722,101.52346598770178,31.52982846010276,16.089290106492896,0.5175140727192459,0.0,-0.0937912973567519,0.3873532110520076,"Q=16.089, df=17"
forward,LYMPH,Lymphocyte count,SPONDINF,Other infective spondylopathies,MR-Egger,18,1.3660723050594776,2.3721411737540024,0.5646952559498233,-3.2833243954983677,6.015469005617323,3.919924153661625,0.0375033732957402,409.71795388350097,101.52346598770178,31.52982846010276,16.089290106492896,0.5175140727192459,0.0,-0.0937912973567519,0.3873532110520076,dispersion-adjusted
forward,LYMPH,Lymphocyte count,SPONDINF,Other infective spondylopathies,Weighted median,18,1.4070238708581515,1.6379132370311706,0.3903215185718867,-1.8032860737229424,4.617333815439246,4.083783433491863,0.1647565953836781,101.2237907248887,101.52346598770178,31.52982846010276,16.089290106492896,0.5175140727192459,0.0,-0.0937912973567519,0.3873532110520076,bootstrap n=1000
forward,LYMPH,Lymphocyte count,SPONDINF,Other infective spondylopathies,Weighted mode,18,1.5195567225048237,1.7140708229746633,0.3753378038835918,-1.840022090525516,4.879135535535164,4.57019887975346,0.1588139177852673,131.51692302396793,101.52346598770178,31.52982846010276,16.089290106492896,0.5175140727192459,0.0,-0.0937912973567519,0.3873532110520076,"phi=1.0, bootstrap n=1000"
forward,MONO,Monocyte count,SPONDINF,Other infective spondylopathies,IVW (fixed effects),39,-1.3146669699091988,0.880346455022176,0.1353451208829754,-3.040146021752664,0.410812081934266,0.2685637481572505,0.0478279050697473,1.508041941604785,79.80564683549846,29.766264422580456,38.477173608784376,0.4478895323922616,1.2401472458347025,0.0293338959872243,0.729897071852128,"Q=38.477, df=38"
forward,MONO,Monocyte count,SPONDINF,Other infective spondylopathies,IVW (random effects),39,-1.3146669699091988,0.8858565544857315,0.1377921976877171,-3.0509458167012324,0.4216118768828349,0.2685637481572505,0.0473141527057408,1.524416748469419,79.80564683549846,29.766264422580456,38.477173608784376,0.4478895323922616,1.2401472458347025,0.0293338959872243,0.729897071852128,"Q=38.477, df=38"
forward,MONO,Monocyte count,SPONDINF,Other infective spondylopathies,MR-Egger,39,-1.9117925018789044,1.9363590492827152,0.3234892094927922,-5.707056238473026,1.8834712347152167,0.1478151899779865,0.0033224386303498,6.576293144631461,79.80564683549846,29.766264422580456,38.477173608784376,0.4478895323922616,1.2401472458347025,0.0293338959872243,0.729897071852128,dispersion-adjusted
forward,MONO,Monocyte count,SPONDINF,Other infective spondylopathies,Weighted median,39,-0.3250862298699181,1.337786584139177,0.8080030291007538,-2.9471479347827048,2.296975475042869,0.722465052888487,0.0524891952785785,9.944060865764133,79.80564683549846,29.766264422580456,38.477173608784376,0.4478895323922616,1.2401472458347025,0.0293338959872243,0.729897071852128,bootstrap n=1000
forward,MONO,Monocyte count,SPONDINF,Other infective spondylopathies,Weighted mode,39,0.2372505468273367,1.772964657021174,0.8935482941333801,-3.2377601809341643,3.7122612745888377,1.267758710910493,0.0392517134498165,40.94629273048832,79.80564683549846,29.766264422580456,38.477173608784376,0.4478895323922616,1.2401472458347025,0.0293338959872243,0.729897071852128,"phi=1.0, bootstrap n=1000"
forward,NEUT,Neutrophil count,SPONDINF,Other infective spondylopathies,IVW (fixed effects),29,-2.263697876125058,0.8680996939300294,0.0091166820168443,-3.9651732762279153,-0.5622224760222003,0.1039653221692187,0.0189647501873326,0.5699409750711649,112.94904673089827,30.41066943397951,22.941218474359275,0.7359765157855769,0.0,-0.0029630016027135,0.9705891573616652,"Q=22.941, df=28"
forward,NEUT,Neutrophil count,SPONDINF,Other infective spondylopathies,IVW (random effects),29,-2.263697876125058,0.8680996939300294,0.0091166820168443,-3.9651732762279153,-0.5622224760222003,0.1039653221692187,0.0189647501873326,0.5699409750711649,112.94904673089827,30.41066943397951,22.941218474359275,0.7359765157855769,0.0,-0.0029630016027135,0.9705891573616652,"Q=22.941, df=28"
forward,NEUT,Neutrophil count,SPONDINF,Other infective spondylopathies,MR-Egger,29,-2.2164693294758018,1.537640561112944,0.1494507368527182,-5.230244829257172,0.7973061703055686,0.1089932495422531,0.0053522147634725,2.2195537680689834,112.94904673089827,30.41066943397951,22.941218474359275,0.7359765157855769,0.0,-0.0029630016027135,0.9705891573616652,dispersion-adjusted
forward,NEUT,Neutrophil count,SPONDINF,Other infective spondylopathies,Weighted median,29,-1.1460103181663486,1.1909896543252927,0.3359322512210825,-3.4803500406439225,1.1883294043112251,0.3179025727430125,0.0307966290739275,3.281594408077132,112.94904673089827,30.41066943397951,22.941218474359275,0.7359765157855769,0.0,-0.0029630016027135,0.9705891573616652,bootstrap n=1000
forward,NEUT,Neutrophil count,SPONDINF,Other infective spondylopathies,Weighted mode,29,-1.341231775963653,1.185495505372273,0.2579001998601892,-3.664802966493309,0.9823394145660028,0.2615233319435988,0.0256092166604044,2.670696806459901,112.94904673089827,30.41066943397951,22.941218474359275,0.7359765157855769,0.0,-0.0029630016027135,0.9705891573616652,"phi=1.0, bootstrap n=1000"
forward,WBC,White blood cell (leukocyte) count,SPONDINF,Other infective spondylopathies,IVW (fixed effects),28,-3.2980128623377345,0.886844788221492,0.0002001585375791,-5.036228647251859,-1.55979707742361,0.0369565322011237,0.0064982092031205,0.2101787168804645,116.14549422779368,30.303282831694645,16.288530824446223,0.9472227092010674,0.0,-0.0201848648357798,0.8156469457763538,"Q=16.289, df=27"
forward,WBC,White blood cell (leukocyte) count,SPONDINF,Other infective spondylopathies,IVW (random effects),28,-3.2980128623377345,0.886844788221492,0.0002001585375791,-5.036228647251859,-1.55979707742361,0.0369565322011237,0.0064982092031205,0.2101787168804645,116.14549422779368,30.303282831694645,16.288530824446223,0.9472227092010674,0.0,-0.0201848648357798,0.8156469457763538,"Q=16.289, df=27"
forward,WBC,White blood cell (leukocyte) count,SPONDINF,Other infective spondylopathies,MR-Egger,28,-2.955020467979475,1.7050744459784324,0.083082487974922,-6.296966382097202,0.3869254461382523,0.0520775946419187,0.0018418838822335,1.472446710592407,116.14549422779368,30.303282831694645,16.288530824446223,0.9472227092010674,0.0,-0.0201848648357798,0.8156469457763538,dispersion-adjusted
